state_0,state_1,state_2,state_3,state_4,state_5,state_6,actions,rewards,dones
0.0,150000.0,0.0,0.0,0.0,83228.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,84728.0,52.0,0,0,0
1.0,105000.0,1033501.0,130000.0,17709764.0,0.0,1500.0,0,130000,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,130000.0,0.0,0.0,1500.0,0,130000,0
0.0,150000.0,0.0,130000.0,0.0,1500.0,1500.0,0,130000,0
0.0,150000.0,0.0,130000.0,0.0,3000.0,52.0,0,130000,0
0.0,150000.0,0.0,130000.0,0.0,3052.0,1500.0,0,130000,0
0.0,150000.0,0.0,130000.0,0.0,4552.0,1500.0,0,130000,0
0.0,150000.0,0.0,130000.0,0.0,6052.0,52.0,0,130000,0
0.0,150000.0,0.0,130000.0,0.0,6104.0,52.0,0,130000,0
0.0,150000.0,0.0,130000.0,0.0,6156.0,1500.0,0,130000,0
0.0,150000.0,0.0,130000.0,0.0,7656.0,1500.0,0,130000,0
0.0,150000.0,0.0,130000.0,0.0,9156.0,52.0,0,130000,0
0.0,150000.0,0.0,130000.0,0.0,9208.0,52.0,0,130000,0
0.0,150000.0,0.0,130000.0,0.0,9260.0,1500.0,0,130000,0
0.0,150000.0,0.0,130000.0,0.0,10760.0,52.0,0,130000,0
0.0,150000.0,0.0,130000.0,0.0,10812.0,1500.0,0,130000,0
0.0,135000.0,185466.0,130000.0,185466.0,12312.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,612104.0,13812.0,52.0,0,130000,0
0.0,120000.0,426638.0,130000.0,1038742.0,13864.0,52.0,0,130000,0
0.0,120000.0,426638.0,130000.0,1465380.0,13916.0,52.0,0,130000,0
0.0,120000.0,426638.0,130000.0,1892018.0,13968.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,2318656.0,15468.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,2745294.0,16968.0,52.0,0,130000,0
0.0,120000.0,426638.0,130000.0,3171932.0,17020.0,52.0,0,130000,0
0.0,120000.0,426638.0,130000.0,3598570.0,17072.0,52.0,0,130000,0
0.0,120000.0,426638.0,130000.0,4025208.0,17124.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,4451846.0,18624.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,4878484.0,20124.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,5305122.0,21624.0,52.0,0,130000,0
0.0,120000.0,426638.0,130000.0,5731760.0,21676.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,6158398.0,23176.0,52.0,0,130000,0
0.0,120000.0,426638.0,130000.0,6585036.0,23228.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,7011674.0,24728.0,52.0,0,130000,0
0.0,120000.0,426638.0,130000.0,7438312.0,24780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,7864950.0,26280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,8291588.0,27780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,8718226.0,29280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,9144864.0,30780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,9571502.0,32280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,9998140.0,33780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,10424778.0,35280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,10851416.0,36780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,11278054.0,38280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,11704692.0,39780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,12131330.0,41280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,12557968.0,42780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,12984606.0,44280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,13411244.0,45780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,13837882.0,47280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,14264520.0,48780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,14691158.0,50280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,15117796.0,51780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,15544434.0,53280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,15971072.0,54780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,16397710.0,56280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,16824348.0,57780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,17250986.0,59280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,17677624.0,60780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,18104262.0,62280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,18530900.0,63780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,18957538.0,65280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,19384176.0,66780.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,19810814.0,68280.0,1500.0,0,130000,0
0.0,120000.0,426638.0,130000.0,20237452.0,69780.0,52.0,0,130000,0
0.0,120000.0,426638.0,130000.0,20664090.0,69832.0,52.0,0,130000,0
0.0,120000.0,426638.0,130000.0,21090728.0,69884.0,52.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,22482056.0,69936.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,23873382.0,71436.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,25264708.0,72936.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,26656036.0,74436.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,28047364.0,75936.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,29438690.0,77436.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,30830016.0,78936.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,32221344.0,80436.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,33612670.0,81936.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,35004000.0,83436.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,36395324.0,84936.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,37786652.0,86436.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,39177980.0,87936.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,40569304.0,89436.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,41960630.0,90936.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,43351960.0,92436.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,44743290.0,93936.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,46134616.0,95436.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,47525940.0,96936.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,48917268.0,98436.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,50308596.0,99936.0,52.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,51699920.0,99988.0,52.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,53091250.0,100040.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,54482576.0,101540.0,1500.0,0,130000,0
0.0,105000.0,1391327.0,130000.0,55873904.0,103040.0,52.0,0,130000,0
1.0,105000.0,0.0,0.0,0.0,1500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,3000.0,1500.0,0,0,0
1.0,150000.0,0.0,100000.0,0.0,0.0,1500.0,0,100000,0
1.0,150000.0,0.0,60000.0,0.0,0.0,1500.0,0,60000,0
0.0,90000.0,0.0,160000.0,55873904.0,0.0,52.0,0,160000,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,1500.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,1552.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,1604.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,1656.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,1708.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,1760.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,1812.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,1864.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,1916.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,1968.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,2020.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,2072.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,3572.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,3624.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,3676.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,3728.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,3780.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,3832.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,3884.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,3936.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,3988.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,4040.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,4092.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,4144.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,4196.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,4248.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,4300.0,52.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,1500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,3000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,4500.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,4352.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,5852.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,7352.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,7404.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,7456.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,7508.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,7560.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,7612.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,7664.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,7716.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,7768.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,7820.0,52.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,6000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,7500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,9000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,10500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,12000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,13500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,15000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,16500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,18000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,19500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,21000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,22500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,24000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,25500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,27000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,28500.0,1500.0,0,0,0
0.0,135000.0,0.0,30000.0,0.0,0.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,9000.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,10500.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,12000.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,13500.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,15000.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,16500.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,18000.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,19500.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,21000.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,22500.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,24000.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,25500.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,27000.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,28500.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,30000.0,1500.0,0,30000,0
1.0,150000.0,0.0,30000.0,0.0,31500.0,1500.0,0,30000,0
0.0,150000.0,0.0,30000.0,0.0,1500.0,52.0,0,30000,0
0.0,150000.0,0.0,30000.0,0.0,1552.0,52.0,0,30000,0
1.0,150000.0,0.0,80000.0,0.0,0.0,1500.0,0,80000,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,80000.0,0.0,0.0,52.0,0,80000,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,52.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,1500.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,3000.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,4500.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,6000.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,7500.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,9000.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,10500.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,12000.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,13500.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,15000.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,16500.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,18000.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,19500.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,21000.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,22500.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,24000.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,25500.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,27000.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,28500.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,30000.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,31500.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,33000.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,34500.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,36000.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,37500.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,39000.0,1500.0,0,0,0
0.0,150000.0,0.0,0.0,0.0,40500.0,1500.0,0,0,0
0.0,150000.0,0.0,20000.0,0.0,22500.0,1500.0,0,20000,0
0.0,150000.0,0.0,20000.0,0.0,24000.0,52.0,0,20000,0
1.0,150000.0,0.0,0.0,0.0,0.0,1500.0,0,0,0
0.0,150000.0,0.0,20000.0,0.0,24052.0,52.0,0,20000,0
1.0,150000.0,0.0,0.0,0.0,1500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,3000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,4500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,6000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,7500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,9000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,10500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,12000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,13500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,15000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,16500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,18000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,19500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,21000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,22500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,24000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,25500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,27000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,28500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,30000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,31500.0,1500.0,0,0,0
0.0,150000.0,0.0,20000.0,0.0,24104.0,52.0,0,20000,0
0.0,150000.0,0.0,20000.0,0.0,24156.0,52.0,0,20000,0
0.0,150000.0,0.0,20000.0,0.0,24208.0,52.0,0,20000,0
0.0,150000.0,0.0,20000.0,0.0,24260.0,1500.0,0,20000,0
0.0,150000.0,0.0,20000.0,0.0,25760.0,1500.0,0,20000,0
0.0,150000.0,0.0,20000.0,0.0,27260.0,1500.0,0,20000,0
0.0,150000.0,0.0,20000.0,0.0,28760.0,1500.0,0,20000,0
0.0,150000.0,0.0,20000.0,0.0,30260.0,52.0,0,20000,0
0.0,135000.0,26869.0,20000.0,26869.0,30312.0,52.0,0,20000,0
0.0,135000.0,26869.0,20000.0,53738.0,30364.0,52.0,0,20000,0
0.0,135000.0,26869.0,20000.0,80607.0,30416.0,52.0,0,20000,0
0.0,135000.0,26869.0,20000.0,107476.0,30468.0,52.0,0,20000,0
1.0,135000.0,0.0,0.0,0.0,33000.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,34500.0,1500.0,0,0,0
1.0,150000.0,0.0,0.0,0.0,36000.0,1500.0,0,0,0
0.0,135000.0,26869.0,20000.0,134345.0,30520.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,161214.0,32020.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,188083.0,33520.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,214952.0,35020.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,241821.0,36520.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,268690.0,38020.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,295559.0,39520.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,322428.0,41020.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,349297.0,42520.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,376166.0,44020.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,403035.0,45520.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,429904.0,47020.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,456773.0,48520.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,483642.0,50020.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,510511.0,51520.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,537380.0,53020.0,1500.0,0,20000,0
0.0,135000.0,26869.0,20000.0,564249.0,54520.0,1500.0,0,20000,0
